Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValue in 1000 USD
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2012,Gross Exp.,2,637071.677
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2012,Gross Imp.,1,4497405.769
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2012,Import,5,4497405.769
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2012,Re-Export,3,317474.817
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Export,6,328914.145
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Gross Exp.,2,656138.886
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Gross Imp.,1,4035368.883
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Import,5,4035368.883
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Re-Export,3,327224.741
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Export,6,305973.192
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Gross Exp.,2,1143809.661
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Gross Imp.,1,4652738.473
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Import,5,4652738.473
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Re-Export,3,837836.469
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Export,6,277193.37
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Gross Exp.,2,1199911.075
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Gross Imp.,1,3867654.298
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Import,5,3867654.298
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Re-Export,3,922717.705
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Export,6,322169.505
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Gross Exp.,2,971537.426
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Gross Imp.,1,4754224.214
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Import,5,4754224.214
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Re-Export,3,649367.921
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Export,6,377448.138
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Gross Exp.,2,919976.518
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Gross Imp.,1,5011118.245
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Import,5,5011118.245
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Re-Export,3,542528.38
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Export,6,408769.129
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Gross Exp.,2,1090421.812
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Gross Imp.,1,5501244.331
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Import,5,5501244.331
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Re-Export,3,681652.683
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Export,6,410885.157
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Gross Exp.,2,1222000.437
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Gross Imp.,1,5389804.036
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Import,5,5389804.036
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Re-Export,3,811115.28
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Export,6,482307.104
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Gross Exp.,2,989883.577
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Gross Imp.,1,5029034.062
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Import,5,5029034.062
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Re-Export,3,507576.473
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Export,6,544403.024
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Gross Exp.,2,1016831.67
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Gross Imp.,1,6702911.997
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Import,5,6702911.997
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Re-Export,3,472428.646
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Export,6,513141.46
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Gross Exp.,2,929169.674
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Gross Imp.,1,7172022.857
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Import,5,7172022.857
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Re-Export,3,416028.214
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Export,6,549703.636
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Gross Exp.,2,947629.054
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Gross Imp.,1,7784696.761
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Import,5,7784696.761
S2,CYP,Total,Cyprus,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Re-Export,3,397925.418
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1993,Export,6,9680955.668
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1993,Gross Exp.,2,9680955.668
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1993,Gross Imp.,1,9104357.324
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1993,Import,5,9104357.324
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1994,Export,6,10926050.91
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1994,Gross Exp.,2,10926050.91
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1994,Gross Imp.,1,10744457.86
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1994,Import,5,10744457.86
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1995,Export,6,17520219.52
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1995,Gross Exp.,2,17520219.52
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1995,Gross Imp.,1,18653612.96
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1995,Import,5,18653612.96
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1996,Export,6,17586990.59
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1996,Gross Exp.,2,17586990.59
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1996,Gross Imp.,1,19163949.74
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1996,Import,5,19163949.74
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1997,Export,6,18323999.82
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1997,Gross Exp.,2,18323999.82
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1997,Gross Imp.,1,19416821.18
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1997,Import,5,19416821.18
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1998,Export,6,23504632.27
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1998,Gross Exp.,2,23504632.27
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1998,Gross Imp.,1,22284955.22
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1998,Import,5,22284955.22
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1999,Export,6,22653938.75
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1999,Gross Exp.,2,22653938.75
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1999,Gross Imp.,1,20922963.9
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,1999,Import,5,20922963.9
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2000,Export,6,23877003.66
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2000,Gross Exp.,2,23877003.66
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2000,Gross Imp.,1,22591537.75
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2000,Import,5,22591537.75
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2001,Export,6,27202234.44
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2001,Gross Exp.,2,27202234.44
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2001,Gross Imp.,1,25443100.02
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2001,Import,5,25443100.02
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2002,Export,6,35278852.81
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2002,Gross Exp.,2,35278852.81
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2002,Gross Imp.,1,32649441.78
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2002,Import,5,32649441.78
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2003,Export,6,40201466.64
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2003,Gross Exp.,2,40201466.64
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2003,Gross Imp.,1,35446260.53
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2003,Import,5,35446260.53
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2004,Export,6,54420586.2
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2004,Gross Exp.,2,54420586.2
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2004,Gross Imp.,1,46366789.17
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2004,Import,5,46366789.17
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2005,Export,6,63699131.8
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2005,Gross Exp.,2,63699131.8
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2005,Gross Imp.,1,52870064.16
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2005,Import,5,52868581.1
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2005,Re-Import,4,1483.065
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2006,Export,6,77429979.27
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2006,Gross Exp.,2,77429979.27
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2006,Gross Imp.,1,63676152.89
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2006,Import,5,63676152.89
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2007,Export,6,97330862.93
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2007,Gross Exp.,2,97330862.93
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2007,Gross Imp.,1,79548702.38
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2007,Import,5,79548702.38
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2008,Export,6,118109270.4
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2008,Gross Exp.,2,118109270.4
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2008,Gross Imp.,1,91788310.79
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2008,Import,5,91787898.96
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2008,Re-Import,4,411.829
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2009,Export,6,90444320.27
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2009,Gross Exp.,2,90444320.27
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2009,Gross Imp.,1,67955705.38
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2009,Import,5,67955705.38
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2010,Export,6,104808142
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2010,Gross Exp.,2,104808142
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2010,Gross Imp.,1,77230363.1
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2010,Import,5,77230363.1
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2011,Export,6,127957787.3
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2011,Gross Exp.,2,127957787.3
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2011,Gross Imp.,1,94271507.98
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2011,Import,5,94271098.45
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2011,Re-Import,4,409.523
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2012,Export,6,119543422.5
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2012,Gross Exp.,2,119543422.5
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2012,Gross Imp.,1,88091498.65
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2012,Import,5,88090699.48
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2012,Re-Import,4,799.171
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Export,6,123093045.2
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Gross Exp.,2,123093045.2
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Gross Imp.,1,91100258.38
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Import,5,91100256.79
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Re-Import,4,1.588
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Export,6,134381259
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Gross Exp.,2,134381259
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Gross Imp.,1,98618129.41
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Import,5,98618116.97
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Re-Import,4,12.434
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Export,6,122476913
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Gross Exp.,2,122476913
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Gross Imp.,1,89308047.6
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Import,5,89308035.87
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Re-Import,4,11.729
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Export,6,127090160.3
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Gross Exp.,2,127090160.3
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Gross Imp.,1,92013806.78
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Import,5,92013806.78
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Export,6,143767145.1
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Gross Exp.,2,143767145.1
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Gross Imp.,1,103113767.8
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Import,5,103113758.4
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Re-Import,4,9.446
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Export,6,161036209.2
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Gross Exp.,2,161036209.2
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Gross Imp.,1,115274620.1
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Import,5,115274620.1
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Export,6,157866691.9
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Gross Exp.,2,157866691.9
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Gross Imp.,1,109076581.2
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Import,5,109076581.2
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Export,6,152871958.5
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Gross Exp.,2,152871958.5
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Gross Imp.,1,101576448.5
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Import,5,101576448.5
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Export,6,182013078.3
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Gross Exp.,2,182013078.3
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Gross Imp.,1,124449741.5
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Import,5,124449741.5
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Export,6,197111811.1
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Gross Exp.,2,197111811.1
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Gross Imp.,1,129270785.1
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Import,5,129270785.1
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Export,6,206162754.5
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Gross Exp.,2,206162754.5
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Gross Imp.,1,131130716.6
S2,CZE,Total,Czech Republic,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Import,5,131130716.6
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1978,Export,6,74372267.78
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1978,Gross Exp.,2,74372267.78
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1978,Gross Imp.,1,63407914.73
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1978,Import,5,63407914.73
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1979,Export,6,93725359.38
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1979,Gross Exp.,2,93725359.38
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1979,Gross Imp.,1,80549054.68
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1979,Import,5,80549054.68
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1980,Export,6,104102857.7
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1980,Gross Exp.,2,104102857.7
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1980,Gross Imp.,1,88381673.38
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1980,Import,5,88381673.38
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1981,Export,6,89380384.42
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1981,Gross Exp.,2,89380384.42
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1981,Gross Imp.,1,75275063.97
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1981,Import,5,75275063.97
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1982,Export,6,89766624.38
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1982,Gross Exp.,2,89766624.38
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1982,Gross Imp.,1,72656037.45
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1982,Import,5,72656037.45
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1983,Export,6,84808511.34
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1983,Gross Exp.,2,84808511.34
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1983,Gross Imp.,1,74319407.7
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1983,Import,5,74319407.7
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1984,Export,6,85394850.58
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1984,Gross Exp.,2,85394850.58
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1984,Gross Imp.,1,72760103.12
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1984,Import,5,72760103.12
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1985,Export,6,91914921.11
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1985,Gross Exp.,2,91914921.11
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1985,Gross Imp.,1,76217125.58
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1985,Import,5,76217125.58
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1986,Export,6,126337908.8
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1986,Gross Exp.,2,126337908.8
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1986,Gross Imp.,1,98518888.95
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1986,Import,5,98518888.95
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1987,Export,6,157469880.2
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1987,Gross Exp.,2,157469880.2
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1987,Gross Imp.,1,120171808.2
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1987,Import,5,120171808.2
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1988,Export,6,181874497
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1988,Gross Exp.,2,181874497
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1988,Gross Imp.,1,136074420
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1988,Import,5,136074420
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1989,Export,6,194876795
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1989,Gross Exp.,2,194876795
S2,DEU,Total,Germany,EU-UK,EU28 - EU members (excl. UK) --- EU,1989,Gross Imp.,1,144647898
